Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2011-12-07,268.0,274.0,261.0,266.05,266.05,201.0,0.54
2011-12-08,269.0,290.0,261.05,284.65,287.25,298.0,0.82
2011-12-09,287.25,287.25,250.2,266.0,260.75,523.0,1.38
2011-12-12,262.0,262.0,235.0,253.5,252.55,425.0,1.06
2011-12-13,239.85,239.85,230.1,237.5,235.9,61.0,0.15
2011-12-14,236.95,236.95,225.0,236.95,236.95,228.0,0.53
2011-12-15,225.1,225.1,220.0,220.0,224.55,925.0,2.08
2011-12-16,239.0,239.0,213.4,213.4,217.4,155.0,0.35
2011-12-19,236.95,236.95,196.0,210.0,203.75,330.0,0.69
2011-12-20,204.05,210.0,196.0,196.0,205.6,254.0,0.52
2011-12-21,200.0,210.0,181.1,200.0,200.0,165.0,0.32
2011-12-22,209.9,218.3,190.0,218.3,208.0,763.0,1.55
2011-12-23,216.7,229.0,209.0,209.0,211.55,158.0,0.34
2011-12-26,223.0,224.0,211.0,222.9,222.9,76.0,0.17
2011-12-27,217.0,220.0,215.2,216.0,216.0,222.0,0.48
2011-12-28,195.0,198.6,195.0,198.6,198.6,23.0,0.05
2011-12-29,199.7,215.0,199.0,202.5,202.5,68.0,0.14
2011-12-30,211.7,229.0,206.0,211.25,217.75,308.0,0.67
2012-01-02,222.0,222.0,211.0,211.0,211.0,5.0,0.01
2012-01-03,212.6,229.0,211.0,229.0,229.0,200.0,0.44
2012-01-04,220.0,220.0,208.0,218.0,218.0,497.0,1.07
2012-01-05,217.95,218.0,211.0,218.0,218.0,302.0,0.65
2012-01-06,210.0,218.0,208.0,210.95,210.95,35.0,0.07
2012-01-07,214.95,220.0,214.9,220.0,216.0,220.0,0.48
2012-01-09,219.7,221.9,214.7,215.0,216.9,167.0,0.36
2012-01-10,219.7,253.4,219.7,224.0,228.75,492.0,1.14
2012-01-11,239.0,240.0,235.0,240.0,240.0,151.0,0.36
2012-01-12,249.9,249.9,237.0,237.0,237.0,77.0,0.18
2012-01-13,235.0,245.15,231.0,235.0,235.45,115.0,0.27
2012-01-16,240.0,249.95,240.0,241.0,242.15,163.0,0.4
2012-01-17,241.5,244.0,236.0,240.0,238.7,200.0,0.48
2012-01-18,240.0,240.0,240.0,240.0,240.0,30.0,0.07
2012-01-19,235.0,239.0,225.1,225.15,225.15,178.0,0.41
2012-01-20,239.0,245.0,239.0,240.0,240.0,17.0,0.04
2012-01-23,245.0,265.0,240.0,248.0,251.0,138.0,0.34
2012-01-24,243.0,249.4,242.15,248.95,248.95,56.0,0.14
2012-01-25,246.2,263.95,246.2,258.5,258.45,542.0,1.4
2012-01-27,270.0,282.0,260.0,270.0,270.0,762.0,2.06
2012-01-30,271.0,279.55,255.0,259.95,256.3,653.0,1.72
2012-01-31,255.1,256.3,233.5,249.0,244.55,555.0,1.36
2012-02-01,253.25,262.9,244.0,260.05,259.65,429.0,1.07
2012-02-02,260.0,270.05,255.05,270.0,270.0,255.0,0.67
2012-02-03,261.0,269.9,255.0,255.1,256.85,276.0,0.72
2012-02-07,256.0,275.0,252.1,270.0,269.6,1523.0,4.04
2012-02-08,270.0,284.95,245.3,245.3,266.1,1689.0,4.53
2012-02-09,274.95,280.0,274.85,277.0,277.9,3288.0,9.04
2012-02-10,275.0,282.95,275.0,282.95,281.05,2990.0,8.26
2012-02-13,279.95,280.0,275.0,275.0,275.0,670.0,1.84
2012-02-14,275.0,282.0,275.0,282.0,281.0,441.0,1.22
2012-02-15,289.0,295.15,285.0,285.0,285.05,1670.0,4.84
2012-02-16,283.0,311.85,258.5,272.6,289.25,844.0,2.43
2012-02-17,270.2,284.75,270.2,275.25,277.05,311.0,0.87
2012-02-21,298.85,298.85,265.0,267.3,269.05,311.0,0.85
2012-02-22,276.75,276.75,259.95,270.0,269.95,11169.0,30.05
2012-02-23,270.0,279.9,247.05,263.0,265.3,620.0,1.6
2012-02-24,263.0,263.15,263.0,263.0,263.0,21.0,0.06
2012-02-27,259.95,263.0,259.0,263.0,261.5,73.0,0.19
2012-02-28,263.1,263.1,259.95,260.0,260.0,281.0,0.74
2012-03-01,259.0,260.0,256.95,259.0,259.0,24.0,0.06
2012-03-02,255.0,265.0,250.0,261.0,261.25,1542.0,3.94
2012-03-05,256.0,263.0,256.0,263.0,263.0,70.0,0.18
2012-03-06,281.0,285.0,242.0,254.0,253.1,1246.0,3.23
2012-03-07,250.0,259.8,248.0,250.0,250.0,432.0,1.08
2012-03-09,250.0,250.0,250.0,250.0,250.0,26.0,0.06
2012-03-12,260.0,269.0,249.95,250.0,250.0,363.0,0.91
2012-03-13,260.0,260.0,245.3,259.5,259.5,413.0,1.04
2012-03-14,278.8,284.0,250.0,250.0,250.2,145.0,0.37
2012-03-15,260.0,260.0,251.0,257.5,255.3,457.0,1.16
2012-03-16,254.95,260.0,254.95,259.95,259.95,269.0,0.69
2012-03-19,256.0,256.0,242.75,255.0,255.0,115.0,0.29
2012-03-20,247.25,250.95,242.0,242.15,245.65,974.0,2.4
2012-03-21,245.0,252.95,240.0,240.0,240.0,134.0,0.32
2012-03-22,249.5,256.5,244.0,255.0,250.75,136.0,0.34
2012-03-23,250.0,268.0,240.0,250.15,254.1,235.0,0.59
2012-03-26,256.0,256.05,240.2,240.2,243.7,949.0,2.33
2012-03-27,240.2,240.5,236.0,240.0,240.0,1853.0,4.41
2012-03-28,240.0,247.95,235.5,235.5,235.5,239.0,0.57
2012-03-29,236.0,236.0,234.95,234.95,234.95,78.0,0.18
2012-03-30,235.0,258.9,231.3,258.9,256.85,118.0,0.29
2012-04-02,254.9,254.9,240.0,240.0,240.4,1642.0,3.97
2012-04-03,242.0,242.0,241.0,242.0,241.3,1318.0,3.19
2012-04-04,265.0,265.0,235.0,248.9,239.7,486.0,1.17
2012-04-09,258.0,274.0,242.0,242.0,243.9,2609.0,6.53
2012-04-10,250.0,250.0,245.0,248.0,248.0,491.0,1.22
2012-04-11,250.0,250.0,233.0,240.0,240.65,1443.0,3.42
2012-04-12,241.0,244.0,235.0,235.0,235.25,924.0,2.19
2012-04-13,240.0,240.0,230.0,234.0,233.4,1423.0,3.32
2012-04-16,232.0,239.85,232.0,235.0,236.35,564.0,1.34
2012-04-17,263.0,263.0,234.0,239.8,239.95,1795.0,4.25
2012-04-18,241.0,260.0,233.0,235.0,244.2,2396.0,5.76
2012-04-19,235.0,261.0,220.05,260.0,258.2,4126.0,10.2
2012-04-20,241.6,269.0,241.6,260.0,260.0,628.0,1.63
2012-04-23,260.0,275.0,251.5,268.5,268.45,5183.0,13.88
2012-04-24,254.05,264.0,254.05,261.45,260.25,68.0,0.18
2012-04-25,245.0,265.0,245.0,257.0,256.55,502.0,1.29
2012-04-26,257.0,262.85,245.0,249.5,247.0,632.0,1.59
2012-04-27,251.0,266.0,250.0,255.0,253.55,6357.0,16.4
2012-04-28,265.0,265.0,247.5,260.95,255.7,317.0,0.81
2012-04-30,248.0,270.05,248.0,260.1,262.7,3464.0,9.1
2012-05-02,260.8,272.95,260.8,270.0,270.0,687.0,1.85
2012-05-03,256.2,270.9,255.0,255.0,257.1,11670.0,30.37
2012-05-04,255.05,258.9,248.95,252.0,250.1,1420.0,3.57
2012-05-07,248.0,253.9,240.0,250.0,250.0,425.0,1.04
2012-05-08,246.55,250.0,240.0,245.0,244.1,50095.0,121.85
2012-05-09,237.05,245.0,237.05,241.1,242.6,86255.0,207.85
2012-05-10,241.8,248.9,241.8,243.9,243.8,41697.0,101.69
2012-05-11,246.95,254.0,246.95,253.0,251.35,256.0,0.63
2012-05-14,255.0,256.9,242.2,243.0,243.85,151.0,0.37
2012-05-15,235.0,265.0,235.0,249.0,249.2,3635.0,9.18
2012-05-16,235.3,249.9,235.3,249.85,249.85,469.0,1.14
2012-05-17,250.0,254.0,245.0,248.75,248.75,194.0,0.48
2012-05-18,245.0,251.0,242.0,249.95,248.9,2754.0,6.85
2012-05-21,254.8,254.8,245.05,245.05,245.8,1561.0,3.9
2012-05-22,243.05,254.8,243.05,250.0,250.0,1483.0,3.7
2012-05-23,273.95,273.95,243.4,248.0,248.0,2059.0,5.14
2012-05-24,248.0,251.0,246.55,247.6,249.9,2049.0,5.11
2012-05-25,247.3,251.0,246.25,247.65,249.95,2310.0,5.77
2012-05-28,245.2,250.0,245.2,250.0,250.0,2394.0,5.98
2012-05-29,240.05,251.0,240.05,247.05,248.8,1790.0,4.47
2012-05-30,242.5,255.0,235.0,254.8,251.3,1839.0,4.56
2012-05-31,251.0,251.0,248.2,251.0,251.0,132.0,0.33
2012-06-01,260.0,263.25,246.1,246.1,250.25,1865.0,4.78
2012-06-04,245.0,249.0,240.0,247.9,245.75,1611.0,3.94
2012-06-05,240.15,253.65,240.15,251.8,252.95,608.0,1.52
2012-06-06,249.9,268.95,242.0,267.9,264.35,37662.0,92.69
2012-06-07,258.0,275.0,252.6,257.8,258.4,1013.0,2.62
2012-06-08,262.0,262.0,250.25,259.0,258.5,1783.0,4.63
2012-06-11,255.1,272.0,255.1,260.15,261.5,1179.0,3.13
2012-06-12,252.4,283.0,252.4,282.0,280.95,11301.0,31.42
2012-06-13,282.0,285.05,272.25,285.0,283.45,651.0,1.82
2012-06-14,270.0,277.95,265.0,265.0,271.05,8473.0,22.89
2012-06-15,270.0,270.0,260.2,260.2,262.25,371.0,0.98
2012-06-18,260.0,270.0,260.0,269.8,267.2,1861.0,4.96
2012-06-19,265.0,285.0,260.05,285.0,280.05,4504.0,12.49
2012-06-20,275.0,283.0,271.3,280.0,280.0,1646.0,4.65
2012-06-21,275.0,280.0,275.0,279.9,279.9,109.0,0.3
2012-06-22,266.0,285.0,266.0,281.5,280.3,26534.0,72.8
2012-06-25,287.7,290.0,275.0,281.2,281.2,16448.0,46.85
2012-06-26,277.0,284.85,277.0,277.0,277.5,466.0,1.31
2012-06-27,272.0,278.8,272.0,273.55,276.15,252.0,0.69
2012-06-28,270.0,275.0,263.0,264.1,272.25,292.0,0.79
2012-06-29,266.0,304.95,266.0,290.55,297.7,7917.0,23.08
2012-07-02,297.75,300.0,277.3,295.0,294.8,6191.0,18.45
2012-07-03,287.0,299.75,250.0,287.1,290.0,11171.0,32.34
2012-07-04,287.0,290.0,280.0,280.0,282.25,1042.0,2.96
2012-07-05,289.9,298.9,285.0,288.55,292.25,1445.0,4.24
2012-07-06,292.25,300.0,283.0,289.95,290.1,711.0,2.08
2012-07-09,288.0,297.7,276.0,290.0,289.5,47871.0,132.84
2012-07-10,288.0,298.0,283.0,293.0,293.95,1970.0,5.76
2012-07-11,292.0,298.9,287.05,298.7,295.6,432.0,1.27
2012-07-12,290.0,300.0,289.05,295.05,298.4,1214.0,3.6
2012-07-13,310.0,310.0,295.25,299.8,298.95,1647.0,4.94
2012-07-16,299.0,313.7,290.0,296.0,303.25,662.0,1.98
2012-07-17,305.0,305.0,290.5,296.0,294.5,80.0,0.24
2012-07-18,297.15,297.35,287.0,287.0,288.55,129.0,0.38
2012-07-19,288.0,292.0,284.5,286.0,286.0,1999.0,5.81
2012-07-20,285.0,290.05,282.0,282.3,285.45,884.0,2.53
2012-07-23,289.0,289.0,275.3,283.9,280.75,929.0,2.62
2012-07-24,280.05,306.0,280.05,292.95,292.85,2011.0,5.85
2012-07-25,294.7,294.7,294.4,294.5,294.5,35.0,0.1
